// Created:   17:37:51 05-18-21,,,,
,,,,
,,,,## 05-18-21_05PM_IDCABOT_P1.csv ##
,,,,
,,CCC Pos #1,,
,,,,
,COOLER_DRV,IDCABOT,Error,
,,,,
, RMS_VAC,RMS_VAC,Volts,
17:39:49,5.1664,5.1651,0.00130000000000052,
17:39:51,5.1701,5.1686,0.00150000000000006,
17:39:54,5.1774,5.1757,0.00170000000000048,
17:39:56,5.1842,5.1825,0.00169999999999959,
17:39:58,5.1892,5.1874,0.00179999999999936,
17:40:01,5.1908,5.1892,0.00160000000000071,
17:40:04,5.1944,5.193,0.00140000000000029,
17:40:06,5.1986,5.1969,0.00169999999999959,
17:40:08,5.2024,5.2004,0.00199999999999978,
17:40:11,5.2054,5.2035,0.00190000000000001,
17:40:13,5.2081,5.2061,0.00199999999999978,
17:40:15,5.2119,5.2103,0.00159999999999982,
17:40:18,5.1501,5.1485,0.00159999999999982,
17:40:20,5.1514,5.1496,0.00179999999999936,
17:40:22,5.1558,5.154,0.00180000000000025,
17:40:25,5.1573,5.1557,0.00159999999999982,
17:40:27,5.1602,5.1584,0.00179999999999936,
17:40:29,5.1626,5.1613,0.00130000000000052,
17:40:32,5.1645,5.1631,0.00140000000000029,
17:40:34,5.1655,5.1637,0.00179999999999936,
17:40:36,5.1683,5.1667,0.00160000000000071,
17:40:39,5.1685,5.1667,0.00180000000000025,
17:40:41,5.1735,5.172,0.00150000000000006,
17:40:43,5.1774,5.1759,0.00150000000000006,
17:40:46,5.18,5.1784,0.00159999999999982,
17:40:48,5.1808,5.1789,0.00190000000000001,
17:40:50,5.1827,5.1808,0.00190000000000001,
17:40:53,5.1843,5.1827,0.00160000000000071,
17:40:55,5.1858,5.1842,0.00160000000000071,
17:40:57,5.1873,5.1862,0.0011000000000001,
17:41:00,5.1902,5.1888,0.00140000000000029,
17:41:02,5.1927,5.1909,0.00180000000000025,
17:41:04,5.1941,5.1923,0.00179999999999936,
17:41:07,5.1948,5.1934,0.0013999999999994,
17:41:09,5.196,5.1945,0.00150000000000006,
17:41:11,5.1983,5.1971,0.00119999999999987,
17:41:14,5.2003,5.1987,0.00160000000000071,
17:41:16,5.2036,5.2018,0.00179999999999936,
17:41:18,5.2052,5.2034,0.00179999999999936,
17:41:21,5.2072,5.2055,0.00170000000000048,
17:41:23,5.2085,5.207,0.00150000000000006,
17:41:25,5.2092,5.2071,0.00210000000000043,
17:41:28,5.2103,5.2089,0.00140000000000029,
17:41:30,5.2109,5.2092,0.00169999999999959,
17:41:32,5.2116,5.2103,0.00129999999999963,
17:41:35,5.2139,5.2123,0.00159999999999982,
17:41:37,5.2157,5.2143,0.00140000000000029,
17:41:39,5.2181,5.2165,0.00159999999999982,
17:41:42,5.2194,5.2181,0.00130000000000052,
17:41:44,5.2211,5.2194,0.00169999999999959,
17:41:46,5.2207,5.2189,0.00180000000000025,
17:41:49,5.223,5.2213,0.00169999999999959,
17:41:51,5.2237,5.2223,0.00140000000000029,
17:41:53,5.2251,5.2236,0.00150000000000006,
17:41:56,5.2266,5.2249,0.00170000000000048,
17:41:58,5.2276,5.2264,0.00119999999999987,
17:42:00,5.2292,5.2275,0.00169999999999959,
17:42:03,5.2309,5.2299,0.00100000000000033,
17:42:05,5.2333,5.2319,0.0013999999999994,
17:42:07,5.2341,5.233,0.0011000000000001,
17:42:10,5.2365,5.2348,0.00170000000000048,
17:42:12,5.2363,5.2344,0.00190000000000001,
17:42:14,5.2381,5.2372,0.000900000000000567,
17:42:17,5.2379,5.2362,0.00169999999999959,
17:42:19,5.2387,5.2375,0.00119999999999987,
17:42:21,5.2411,5.2398,0.00130000000000052,
17:42:24,5.24,5.2381,0.00190000000000001,
17:42:26,5.2421,5.2404,0.00169999999999959,
17:42:28,5.2435,5.2423,0.00119999999999987,
17:42:31,5.2449,5.2436,0.00130000000000052,
17:42:33,5.2452,5.2433,0.00190000000000001,
17:42:35,5.245,5.2437,0.00130000000000052,
,,,,
,,Average,0.00157638888888892,
,,Min,0.000900000000000567,
,,Max,0.00210000000000043,
